# Agri-Monitor v5 data log
# study_id: TST1234
# operator: DAKS
# crop: Eng. Cucumber
# location: V
# planting: 2026-06-08
epoch_unix,uptime_ms,slot,plot_id,treatment,replicate,block,depth_cm,temp_c_x10,moist_pct_x10,moist_calib_x10,rssi_neg,flags,seq,temp_alert,moist_alert,sleep_interval_s
1781188851,18453870,1,P1,0,1,1,20,307,431,431,78,0,10230,,,300
1781188856,18458355,2,P2,1,1,1,20,297,294,294,78,0,18080,,,300
1781189151,18754143,1,P1,0,1,1,20,306,428,428,81,0,10231,,,300
1781189156,18758627,2,P2,1,1,1,20,297,291,291,80,0,18081,,,300
1781189223,18826095,3,p3,1,1,1,20,304,264,264,83,0,17881,,,300
1781189452,19054420,1,P1,0,1,1,20,306,426,426,80,0,10232,,,300
1781189456,19058902,2,P2,1,1,1,20,297,287,287,78,0,18082,,,300
1781189524,19126383,3,p3,1,1,1,20,303,263,263,84,0,17882,,,300
1781189752,19354691,1,P1,0,1,1,20,305,424,424,79,0,10233,,,300
1781189756,19359177,2,P2,1,1,1,20,297,283,283,79,0,18083,,,300
1781189824,19426742,3,p3,1,1,1,20,303,262,262,83,0,17883,,,300
1781190052,19654966,1,P1,0,1,1,20,305,419,419,81,0,10234,,,300
1781190057,19659585,2,P2,1,1,1,20,297,281,281,78,0,18084,,,300
1781190124,19727111,3,p3,1,1,1,20,303,262,262,82,0,17884,,,300
1781190352,19955240,1,P1,0,1,1,20,305,418,418,82,0,10235,,,300
1781190357,19959984,2,P2,1,1,1,20,297,280,280,80,0,18085,,,300
1781190425,20027498,3,p3,1,1,1,20,303,261,261,82,0,17885,,,300
1781190653,20255517,1,P1,0,1,1,20,305,417,417,81,0,10236,,,300
1781190657,20260257,2,P2,1,1,1,20,297,280,280,79,0,18086,,,300
1781190725,20327771,3,p3,1,1,1,20,303,261,261,83,0,17886,,,300
1781190953,20555789,1,P1,0,1,1,20,304,413,413,80,0,10237,,,300
1781190958,20560531,2,P2,1,1,1,20,297,279,279,81,0,18087,,,300
1781191025,20628205,3,p3,1,1,1,20,302,260,260,82,0,17887,,,300
1781191253,20856065,1,P1,0,1,1,20,304,413,413,82,0,10238,,,300
1781191258,20860896,2,P2,1,1,1,20,297,278,278,79,0,18088,,,300
1781191326,20928485,3,p3,1,1,1,20,302,259,259,84,0,17888,,,300
1781191554,21156339,1,P1,0,1,1,20,304,406,406,79,0,10239,,,300
1781191558,21161229,2,P2,1,1,1,20,297,278,278,81,0,18089,,,300
1781191626,21228783,3,p3,1,1,1,20,302,259,259,82,0,17889,,,300
1781191852,154895,1,P1,0,1,1,20,304,404,404,81,0,10240,,,300
1781191857,159782,2,P2,1,1,1,20,297,277,277,83,0,18090,,,300
1781192152,455229,1,P1,0,1,1,20,303,402,402,80,0,10241,,,300
1781192157,460057,2,P2,1,1,1,20,297,276,276,79,0,18091,,,300
1781192453,755504,1,P1,0,1,1,20,303,398,398,81,0,10242,,,300
1781192458,760480,2,P2,1,1,1,20,296,275,275,80,0,18092,,,300
1781192526,828339,3,p3,1,1,1,20,301,258,258,82,0,17892,,,300
1781192753,1055906,1,P1,0,1,1,20,303,396,396,83,0,10243,,,300
1781192758,1060753,2,P2,1,1,1,20,297,275,275,83,0,18093,,,300
1781192826,1128619,3,p3,1,1,1,20,301,257,257,82,0,17893,,,300
1781193053,1356180,1,P1,0,1,1,20,303,395,395,80,0,10244,,,300
1781193058,1361029,2,P2,1,1,1,20,296,274,274,77,0,18094,,,300
1781193126,1428969,3,p3,1,1,1,20,301,256,256,82,0,17894,,,300
1781193354,1656454,1,P1,0,1,1,20,302,393,393,81,0,10245,,,300
1781193359,1661302,2,P2,1,1,1,20,296,273,273,78,0,18095,,,300
1781193427,1729298,3,p3,1,1,1,20,301,256,256,82,0,17895,,,300
1781193654,1956833,1,P1,0,1,1,20,302,391,391,81,0,10246,,,300
1781193659,1961574,2,P2,1,1,1,20,296,272,272,83,0,18096,,,300
1781193727,2029570,3,p3,1,1,1,20,301,256,256,82,0,17896,,,300
1781193954,2257166,1,P1,0,1,1,20,302,389,389,80,0,10247,,,300
1781193959,2261848,2,P2,1,1,1,20,296,272,272,80,0,18097,,,300
1781194027,2329858,3,p3,1,1,1,20,301,255,255,82,0,17897,,,300
1781194255,2557438,1,P1,0,1,1,20,302,382,382,81,0,10248,,,300
1781194259,2562212,2,P2,1,1,1,20,296,271,271,80,0,18098,,,300
1781194327,2630139,3,p3,1,1,1,20,301,255,255,83,0,17898,,,300
1781194555,2857841,1,P1,0,1,1,20,302,381,381,81,0,10249,,,300
1781194560,2862624,2,P2,1,1,1,20,296,270,270,80,0,18099,,,300
1781194628,2930530,3,p3,1,1,1,20,300,255,255,81,0,17899,,,300
1781194855,3158177,1,P1,0,1,1,20,301,378,378,81,0,10250,,,300
1781194860,3162990,2,P2,1,1,1,20,296,270,270,81,0,18100,,,300
1781194928,3230874,3,p3,1,1,1,20,301,254,254,82,0,17900,,,300
1781195154,157190,1,P1,0,1,1,20,301,378,378,81,0,10251,,,300
1781195227,229887,3,p3,1,1,1,20,300,254,254,83,0,17901,,,300
1781195455,457514,1,P1,0,1,1,20,301,375,375,81,0,10252,,,300
1781195460,462507,2,P2,1,1,1,20,296,268,268,79,0,18102,,,300
1781195527,530172,3,p3,1,1,1,20,300,254,254,83,0,17902,,,300
1781195755,757789,1,P1,0,1,1,20,301,372,372,80,0,10253,,,300
1781195760,762850,2,P2,1,1,1,20,296,268,268,80,0,18103,,,300
1781195828,830445,3,p3,1,1,1,20,300,254,254,82,0,17903,,,300
1781196055,1058234,1,P1,0,1,1,20,301,371,371,78,0,10254,,,300
1781196060,1063185,2,P2,1,1,1,20,296,267,267,80,0,18104,,,300
1781196128,1130800,3,p3,1,1,1,20,300,253,253,81,0,17904,,,300
1781196356,1358557,1,P1,0,1,1,20,301,368,368,79,0,10255,,,300
1781196361,1363617,2,P2,1,1,1,20,295,266,266,80,0,18105,,,300
1781196428,1431076,3,p3,1,1,1,20,300,253,253,81,0,17905,,,300
1781196656,1658831,1,P1,0,1,1,20,300,366,366,82,0,10256,,,300
1781196661,1663941,2,P2,1,1,1,20,295,266,266,77,0,18106,,,300
1781196729,1731346,3,p3,1,1,1,20,300,253,253,83,0,17906,,,300
1781196956,1959237,1,P1,0,1,1,20,300,362,362,80,0,10257,,,300
1781196961,1964215,2,P2,1,1,1,20,295,265,265,80,0,18107,,,300
1781197029,2031621,3,p3,1,1,1,20,299,253,253,80,0,17907,,,300
1781197329,2331894,3,p3,1,1,1,20,299,252,252,83,0,17908,,,300
1781197557,2560017,1,P1,0,1,1,20,300,359,359,79,0,10259,,,300
1781197562,2564993,2,P2,1,1,1,20,295,264,264,77,0,18109,,,300
1781197630,2632369,3,p3,1,1,1,20,299,252,252,82,0,17909,,,300
1781197858,2860289,1,P1,0,1,1,20,299,356,356,79,0,10260,,,300
1781197862,2865269,2,P2,1,1,1,20,295,263,263,78,0,18110,,,300
1781197930,2932642,3,p3,1,1,1,20,299,252,252,82,0,17910,,,300
1781198158,3160564,1,P1,0,1,1,20,299,355,355,81,0,10261,,,300
1781198163,3165610,2,P2,1,1,1,20,295,262,262,78,0,18111,,,300
1781198230,3232987,3,p3,1,1,1,20,299,252,252,82,0,17911,,,300
1781198458,3460900,1,P1,0,1,1,20,299,354,354,81,0,10262,,,300
1781198463,3465947,2,P2,1,1,1,20,295,262,262,78,0,18112,,,300
1781198530,3533260,3,p3,1,1,1,20,299,251,251,82,0,17912,,,300
1781198758,3761173,1,P1,0,1,1,20,299,351,351,81,0,10263,,,300
1781198763,3766220,2,P2,1,1,1,20,295,261,261,80,0,18113,,,300
1781198831,3833545,3,p3,1,1,1,20,298,251,251,83,0,17913,,,300
1781199059,4061518,1,P1,0,1,1,20,299,349,349,80,0,10264,,,300
1781199064,4066496,2,P2,1,1,1,20,295,261,261,76,0,18114,,,300
1781199131,4133820,3,p3,1,1,1,20,298,251,251,82,0,17914,,,300
1781199359,4361793,1,P1,0,1,1,20,298,345,345,80,0,10265,,,300
1781199364,4366774,2,P2,1,1,1,20,294,260,260,80,0,18115,,,300
1781199431,4434161,3,p3,1,1,1,20,298,251,251,81,0,17915,,,300
1781199659,4662066,1,P1,0,1,1,20,298,344,344,80,0,10266,,,300
1781199664,4667050,2,P2,1,1,1,20,294,259,259,77,0,18116,,,300
1781199732,4734487,3,p3,1,1,1,20,298,251,251,82,0,17916,,,300
1781199960,4962433,1,P1,0,1,1,20,298,344,344,80,0,10267,,,300
1781199965,4967324,2,P2,1,1,1,20,294,259,259,77,0,18117,,,300
1781200032,5034760,3,p3,1,1,1,20,298,251,251,81,0,17917,,,300
1781200260,5262704,1,P1,0,1,1,20,298,339,339,80,0,10268,,,300
1781200265,5267677,2,P2,1,1,1,20,294,258,258,80,0,18118,,,300
1781200332,5335035,3,p3,1,1,1,20,298,250,250,82,0,17918,,,300
1781200560,5562979,1,P1,0,1,1,20,298,338,338,78,0,10269,,,300
1781200565,5567951,2,P2,1,1,1,20,294,257,257,77,0,18119,,,300
1781200633,5635310,3,p3,1,1,1,20,298,250,250,83,0,17919,,,300
1781200861,5863394,1,P1,0,1,1,20,298,337,337,79,0,10270,,,300
1781200865,5868225,2,P2,1,1,1,20,294,257,257,81,0,18120,,,300
1781200933,5935631,3,p3,1,1,1,20,298,250,250,81,0,17920,,,300
1781201161,6163667,1,P1,0,1,1,20,298,334,334,79,0,10271,,,300
1781201166,6168499,2,P2,1,1,1,20,294,256,256,82,0,18121,,,300
1781201233,6235905,3,p3,1,1,1,20,297,249,249,81,0,17921,,,300
1781201461,6463942,1,P1,0,1,1,20,297,331,331,79,0,10272,,,300
1781201533,6536182,3,p3,1,1,1,20,297,249,249,83,0,17922,,,300
1781201761,6764216,1,P1,0,1,1,20,297,327,327,80,0,10273,,,300
1781201767,6769276,2,P2,1,1,1,20,294,255,255,81,0,18123,,,300
1781201834,6836458,3,p3,1,1,1,20,297,249,249,84,0,17923,,,300
1781202062,7064489,1,P1,0,1,1,20,297,325,325,80,0,10274,,,300
1781202067,7069550,2,P2,1,1,1,20,293,255,255,80,0,18124,,,300
1781202134,7136787,3,p3,1,1,1,20,297,249,249,82,0,17924,,,300
1781202362,7364835,1,P1,0,1,1,20,297,324,324,78,0,10275,,,300
1781202367,7369829,2,P2,1,1,1,20,293,255,255,77,0,18125,,,300
1781202434,7437062,3,p3,1,1,1,20,297,249,249,83,0,17925,,,300
1781202662,7665115,1,P1,0,1,1,20,297,321,321,78,0,10276,,,300
1781202667,7670108,2,P2,1,1,1,20,293,254,254,80,0,18126,,,300
1781202735,7737336,3,p3,1,1,1,20,297,248,248,82,0,17926,,,300
1781202963,7965393,1,P1,0,1,1,20,296,318,318,79,0,10277,,,300
1781202968,7970583,2,P2,1,1,1,20,293,254,254,77,0,18127,,,300
1781203035,8037759,3,p3,1,1,1,20,297,248,248,83,0,17927,,,300
1781203263,8265717,1,P1,0,1,1,20,296,315,315,82,0,10278,,,300
1781203268,8270856,2,P2,1,1,1,20,293,253,253,77,0,18128,,,300
1781203335,8338033,3,p3,1,1,1,20,297,248,248,82,0,17928,,,300
1781203563,8565992,1,P1,0,1,1,20,296,311,311,78,0,10279,,,300
1781203636,8638307,3,p3,1,1,1,20,297,248,248,82,0,17929,,,300
1781203863,8866266,1,P1,0,1,1,20,296,308,308,82,0,10280,,,300
1781203869,8871813,2,P2,1,1,1,20,293,252,252,78,0,18130,,,300
1781203936,8938582,3,p3,1,1,1,20,296,248,248,83,0,17930,,,300
1781204162,165176,1,P1,0,1,1,20,296,307,307,77,0,10281,,,300
1781204168,170723,2,P2,1,1,1,20,293,252,252,80,0,18131,,,300
1781204235,237490,3,p3,1,1,1,20,296,248,248,83,0,17931,,,300
1781204463,465540,1,P1,0,1,1,20,295,304,304,80,0,10282,,,300
1781204468,471066,2,P2,1,1,1,20,293,252,252,80,0,18132,,,300
1781204535,537764,3,p3,1,1,1,20,296,248,248,84,0,17932,,,300
1781204763,765874,1,P1,0,1,1,20,295,301,301,80,0,10283,,,300
1781204769,771391,2,P2,1,1,1,20,292,251,251,77,0,18133,,,300
1781204835,838037,3,p3,1,1,1,20,296,247,247,81,0,17933,,,300
1781205063,1066150,1,P1,0,1,1,20,295,300,300,79,0,10284,,,300
1781205069,1071664,2,P2,1,1,1,20,292,251,251,81,0,18134,,,300
1781205136,1138482,3,p3,1,1,1,20,296,247,247,83,0,17934,,,300
1781205364,1366422,1,P1,0,1,1,20,295,297,297,83,0,10285,,,300
1781205369,1371937,2,P2,1,1,1,20,292,251,251,80,0,18135,,,300
1781205436,1438807,3,p3,1,1,1,20,296,247,247,82,0,17935,,,300
1781205664,1666698,1,P1,0,1,1,20,295,295,295,83,0,10286,,,300
1781205669,1672215,2,P2,1,1,1,20,292,251,251,78,0,18136,,,300
1781205736,1739080,3,p3,1,1,1,20,295,247,247,81,0,17936,,,300
1781205964,1966972,1,P1,0,1,1,20,295,293,293,81,0,10287,,,300
1781205970,1972485,2,P2,1,1,1,20,292,250,250,82,0,18137,,,300
1781206037,2039353,3,p3,1,1,1,20,295,247,247,82,0,17937,,,300
1781206264,2267247,1,P1,0,1,1,20,294,291,291,79,0,10288,,,300
1781206270,2272760,2,P2,1,1,1,20,292,250,250,77,0,18138,,,300
1781206337,2339629,3,p3,1,1,1,20,295,247,247,83,0,17938,,,300
1781206565,2567523,1,P1,0,1,1,20,294,290,290,78,0,10289,,,300
1781206570,2573032,2,P2,1,1,1,20,292,250,250,80,0,18139,,,300
1781206637,2639990,3,p3,1,1,1,20,295,247,247,83,0,17939,,,300
1781206865,2867796,1,P1,0,1,1,20,294,288,288,79,0,10290,,,300
1781206871,2873359,2,P2,1,1,1,20,291,249,249,79,0,18140,,,300
1781206938,2940325,3,p3,1,1,1,20,295,247,247,81,0,17940,,,300
1781207165,3168071,1,P1,0,1,1,20,294,287,287,77,0,10291,,,300
1781207171,3173631,2,P2,1,1,1,20,291,249,249,78,0,18141,,,300
1781207238,3240600,3,p3,1,1,1,20,295,246,246,81,0,17941,,,300
1781207466,3468344,1,P1,0,1,1,20,293,286,286,79,0,10292,,,300
1781207471,3473905,2,P2,1,1,1,20,291,249,249,78,0,18142,,,300
1781207538,3540874,3,p3,1,1,1,20,295,246,246,83,0,17942,,,300
1781207766,3768622,1,P1,0,1,1,20,293,284,284,80,0,10293,,,300
1781207771,3774182,2,P2,1,1,1,20,291,249,249,77,0,18143,,,300
1781207838,3841156,3,p3,1,1,1,20,295,246,246,82,0,17943,,,300
1781208066,4068893,1,P1,0,1,1,20,293,283,283,80,0,10294,,,300
1781208072,4074453,2,P2,1,1,1,20,291,249,249,74,0,18144,,,300
1781208139,4141434,3,p3,1,1,1,20,295,246,246,81,0,17944,,,300
1781208366,4369217,1,P1,0,1,1,20,293,281,281,79,0,10295,,,300
1781208372,4374725,2,P2,1,1,1,20,291,248,248,82,0,18145,,,300
1781208439,4441704,3,p3,1,1,1,20,295,246,246,82,0,17945,,,300
1781208667,4669496,1,P1,0,1,1,20,292,281,281,81,0,10296,,,300
1781208672,4675050,2,P2,1,1,1,20,291,248,248,77,0,18146,,,300
1781208739,4741980,3,p3,1,1,1,20,294,246,246,83,0,17946,,,300
1781208967,4969776,1,P1,0,1,1,20,292,281,281,78,0,10297,,,300
1781208973,4975327,2,P2,1,1,1,20,290,247,247,78,0,18147,,,300
1781209039,5042255,3,p3,1,1,1,20,294,246,246,82,0,17947,,,300
1781209267,5270052,1,P1,0,1,1,20,292,281,281,79,0,10298,,,300
1781209273,5275598,2,P2,1,1,1,20,290,247,247,77,0,18148,,,300
1781209340,5342526,3,p3,1,1,1,20,294,245,245,81,0,17948,,,300
1781209568,5570334,1,P1,0,1,1,20,292,281,281,80,0,10299,,,300
1781209573,5575879,2,P2,1,1,1,20,290,247,247,78,0,18149,,,300
1781209640,5642807,3,p3,1,1,1,20,294,245,245,83,0,17949,,,300
1781209868,5870609,1,P1,0,1,1,20,292,280,280,79,0,10300,,,300
1781209874,5876279,2,P2,1,1,1,20,290,247,247,80,0,18150,,,300
1781209940,5943084,3,p3,1,1,1,20,294,245,245,82,0,17950,,,300
1781210168,6171044,1,P1,0,1,1,20,292,280,280,81,0,10301,,,300
1781210174,6176548,2,P2,1,1,1,20,290,246,246,78,0,18151,,,300
1781210241,6243357,3,p3,1,1,1,20,294,245,245,80,0,17951,,,300
1781210469,6471318,1,P1,0,1,1,20,291,280,280,79,0,10302,,,300
1781210474,6476823,2,P2,1,1,1,20,290,246,246,78,0,18152,,,300
1781210541,6543631,3,p3,1,1,1,20,293,245,245,82,0,17952,,,300
1781210769,6771592,1,P1,0,1,1,20,291,280,280,78,0,10303,,,300
1781210774,6777096,2,P2,1,1,1,20,290,246,246,77,0,18153,,,300
1781210841,6843997,3,p3,1,1,1,20,293,245,245,81,0,17953,,,300
1781211069,7071866,1,P1,0,1,1,20,290,279,279,79,0,10304,,,300
1781211075,7077372,2,P2,1,1,1,20,290,245,245,77,0,18154,,,300
1781211141,7144270,3,p3,1,1,1,20,293,245,245,79,0,17954,,,300
1781211369,7372261,1,P1,0,1,1,20,290,279,279,81,0,10305,,,300
1781211375,7377643,2,P2,1,1,1,20,289,245,245,80,0,18155,,,300
1781211442,7444593,3,p3,1,1,1,20,293,245,245,82,0,17955,,,300
1781211670,7672534,1,P1,0,1,1,20,290,279,279,80,0,10306,,,300
1781211675,7677918,2,P2,1,1,1,20,289,245,245,77,0,18156,,,300
1781211742,7744869,3,p3,1,1,1,20,292,245,245,81,0,17956,,,300
1781211970,7972814,1,P1,0,1,1,20,290,279,279,80,0,10307,,,300
1781211975,7978272,2,P2,1,1,1,20,289,244,244,81,0,18157,,,300
1781212042,8045141,3,p3,1,1,1,20,292,245,245,82,0,17957,,,300
1781212270,8273092,1,P1,0,1,1,20,290,279,279,80,0,10308,,,300
1781212276,8278548,2,P2,1,1,1,20,288,244,244,77,0,18158,,,300
1781212343,8345415,3,p3,1,1,1,20,292,245,245,83,0,17958,,,300
1781212576,8578819,2,P2,1,1,1,20,288,244,244,79,0,18159,,,300
1781212643,8645700,3,p3,1,1,1,20,292,245,245,81,0,17959,,,300
1781212871,8873922,1,P1,0,1,1,20,289,279,279,78,0,10310,,,300
1781212876,8879092,2,P2,1,1,1,20,288,244,244,79,0,18160,,,300
1781212943,8945974,3,p3,1,1,1,20,292,244,244,84,0,17960,,,300
1781213171,9174197,1,P1,0,1,1,20,289,278,278,79,0,10311,,,300
1781213177,9179366,2,P2,1,1,1,20,288,243,243,78,0,18161,,,300
1781213243,9246247,3,p3,1,1,1,20,292,244,244,82,0,17961,,,300
1781213472,9474611,1,P1,0,1,1,20,289,278,278,80,0,10312,,,300
1781213477,9479941,2,P2,1,1,1,20,288,243,243,77,0,18162,,,300
1781213544,9546580,3,p3,1,1,1,20,292,244,244,83,0,17962,,,300
1781213772,9774937,1,P1,0,1,1,20,288,278,278,79,0,10313,,,300
1781213777,9780216,2,P2,1,1,1,20,288,243,243,78,0,18163,,,300
1781213844,9846856,3,p3,1,1,1,20,292,244,244,84,0,17963,,,300
1781214072,10075210,1,P1,0,1,1,20,288,278,278,79,0,10314,,,300
1781214078,10080487,2,P2,1,1,1,20,288,243,243,81,0,18164,,,300
1781214144,10147128,3,p3,1,1,1,20,291,244,244,82,0,17964,,,300
1781214373,10375484,1,P1,0,1,1,20,288,278,278,80,0,10315,,,300
1781214378,10380833,2,P2,1,1,1,20,288,243,243,77,0,18165,,,300
1781214445,10447401,3,p3,1,1,1,20,291,244,244,83,0,17965,,,300
1781214678,10681105,2,P2,1,1,1,20,288,243,243,81,0,18166,,,300
1781214745,10747728,3,p3,1,1,1,20,291,244,244,80,0,17966,,,300
1781214973,10976264,1,P1,0,1,1,20,288,278,278,80,0,10317,,,300
1781214979,10981380,2,P2,1,1,1,20,287,242,242,78,0,18167,,,300
1781215045,11047999,3,p3,1,1,1,20,291,244,244,80,0,17967,,,300
1781215274,11276625,1,P1,0,1,1,20,287,278,278,80,0,10318,,,300
1781215279,11281653,2,P2,1,1,1,20,287,242,242,77,0,18168,,,300
1781215346,11348278,3,p3,1,1,1,20,291,244,244,82,0,17968,,,300
1781215574,11576902,1,P1,0,1,1,20,287,277,277,81,0,10319,,,300
1781215579,11581926,2,P2,1,1,1,20,287,242,242,81,0,18169,,,300
1781215646,11648708,3,p3,1,1,1,20,291,244,244,83,0,17969,,,300
1781215874,11877179,1,P1,0,1,1,20,287,277,277,79,0,10320,,,300
1781215879,11882203,2,P2,1,1,1,20,287,242,242,78,0,18170,,,300
1781215946,11948980,3,p3,1,1,1,20,291,243,243,83,0,17970,,,300
1781216175,12177449,1,P1,0,1,1,20,287,277,277,79,0,10321,,,300
1781216180,12182474,2,P2,1,1,1,20,287,242,242,77,0,18171,,,300
1781216246,12249254,3,p3,1,1,1,20,290,243,243,82,0,17971,,,300
1781216475,12477724,1,P1,0,1,1,20,287,276,276,81,0,10322,,,300
1781216480,12482848,2,P2,1,1,1,20,287,242,242,77,0,18172,,,300
1781216547,12549533,3,p3,1,1,1,20,290,243,243,83,0,17972,,,300
1781216780,12783122,2,P2,1,1,1,20,287,242,242,77,0,18173,,,300
1781216847,12849804,3,p3,1,1,1,20,290,243,243,84,0,17973,,,300
1781217076,13078501,1,P1,0,1,1,20,286,276,276,81,0,10324,,,300
1781217081,13083397,2,P2,1,1,1,20,287,241,241,77,0,18174,,,300
1781217147,13150125,3,p3,1,1,1,20,290,243,243,84,0,17974,,,300
1781217376,13378899,1,P1,0,1,1,20,286,276,276,80,0,10325,,,300
1781217381,13383668,2,P2,1,1,1,20,286,241,241,79,0,18175,,,300
1781217448,13450400,3,p3,1,1,1,20,290,243,243,81,0,17975,,,300
1781217677,13679351,1,P1,0,1,1,20,286,276,276,80,0,10326,,,300
1781217681,13683944,2,P2,1,1,1,20,286,241,241,78,0,18176,,,300
1781217748,13750676,3,p3,1,1,1,20,289,243,243,82,0,17976,,,300
1781217977,13979678,1,P1,0,1,1,20,286,276,276,80,0,10327,,,300
1781217982,13984289,2,P2,1,1,1,20,286,241,241,79,0,18177,,,300
1781218048,14051008,3,p3,1,1,1,20,289,243,243,81,0,17977,,,300
1781218277,14279952,1,P1,0,1,1,20,286,276,276,82,0,10328,,,300
1781218282,14284621,2,P2,1,1,1,20,286,240,240,78,0,18178,,,300
1781218349,14351283,3,p3,1,1,1,20,289,243,243,83,0,17978,,,300
1781218577,14580222,1,P1,0,1,1,20,285,275,275,81,0,10329,,,300
1781218582,14584955,2,P2,1,1,1,20,286,240,240,77,0,18179,,,300
1781218649,14651554,3,p3,1,1,1,20,289,243,243,80,0,17979,,,300
1781218882,14885230,2,P2,1,1,1,20,286,240,240,77,0,18180,,,300
1781218949,14951829,3,p3,1,1,1,20,289,243,243,83,0,17980,,,300
1781219178,15181092,1,P1,0,1,1,20,285,275,275,81,0,10331,,,300
1781219183,15185504,2,P2,1,1,1,20,285,240,240,78,0,18181,,,300
1781219249,15252105,3,p3,1,1,1,20,289,243,243,80,0,17981,,,300
1781219479,15481366,1,P1,0,1,1,20,285,275,275,80,0,10332,,,300
1781219483,15485776,2,P2,1,1,1,20,285,240,240,77,0,18182,,,300
1781219550,15552438,3,p3,1,1,1,20,288,243,243,82,0,17982,,,300
1781219779,15781691,1,P1,0,1,1,20,285,275,275,80,0,10333,,,300
1781219783,15786240,2,P2,1,1,1,20,285,240,240,78,0,18183,,,300
1781219850,15852710,3,p3,1,1,1,20,289,243,243,82,0,17983,,,300
1781220079,16081964,1,P1,0,1,1,20,285,275,275,80,0,10334,,,300
1781220084,16086513,2,P2,1,1,1,20,285,240,240,78,0,18184,,,300
1781220150,16153061,3,p3,1,1,1,20,288,243,243,83,0,17984,,,300
1781220379,16382243,1,P1,0,1,1,20,284,275,275,79,0,10335,,,300
1781220384,16386842,2,P2,1,1,1,20,285,240,240,78,0,18185,,,300
1781220451,16453340,3,p3,1,1,1,20,288,242,242,83,0,17985,,,300
1781220680,16682516,1,P1,0,1,1,20,284,275,275,80,0,10336,,,300
1781220684,16687111,2,P2,1,1,1,20,285,240,240,78,0,18186,,,300
1781220751,16753613,3,p3,1,1,1,20,288,242,242,81,0,17986,,,300
1781220985,16987386,2,P2,1,1,1,20,285,240,240,77,0,18187,,,300
1781221051,17053885,3,p3,1,1,1,20,288,242,242,81,0,17987,,,300
1781221281,17283292,1,P1,0,1,1,20,284,275,275,78,0,10338,,,300
1781221285,17287750,2,P2,1,1,1,20,285,239,239,77,0,18188,,,300
1781221351,17354213,3,p3,1,1,1,20,288,242,242,82,0,17988,,,300
1781221581,17583567,1,P1,0,1,1,20,284,274,274,81,0,10339,,,300
1781221585,17588083,2,P2,1,1,1,20,284,239,239,79,0,18189,,,300
1781221652,17654489,3,p3,1,1,1,20,288,242,242,83,0,17989,,,300
1781221881,17883841,1,P1,0,1,1,20,284,274,274,82,0,10340,,,300
1781221886,17888357,2,P2,1,1,1,20,284,239,239,78,0,18190,,,300
1781221952,17954768,3,p3,1,1,1,20,288,242,242,82,0,17990,,,300
1781222181,18184116,1,P1,0,1,1,20,283,274,274,81,0,10341,,,300
1781222186,18188629,2,P2,1,1,1,20,284,239,239,79,0,18191,,,300
1781222252,18255046,3,p3,1,1,1,20,287,242,242,81,0,17991,,,300
1781222482,18484461,1,P1,0,1,1,20,283,274,274,80,0,10342,,,300
1781222486,18488964,2,P2,1,1,1,20,284,239,239,81,0,18192,,,300
1781222553,18555318,3,p3,1,1,1,20,287,242,242,83,0,17992,,,300
1781222782,18784735,1,P1,0,1,1,20,283,274,274,79,0,10343,,,300
1781222786,18789238,2,P2,1,1,1,20,284,239,239,79,0,18193,,,300
1781222853,18855591,3,p3,1,1,1,20,287,242,242,82,0,17993,,,300
1781223087,19089515,2,P2,1,1,1,20,284,238,238,77,0,18194,,,300
1781223153,19155939,3,p3,1,1,1,20,286,242,242,82,0,17994,,,300
1781223383,19385515,1,P1,0,1,1,20,282,274,274,80,0,10345,,,300
1781223387,19389785,2,P2,1,1,1,20,284,238,238,79,0,18195,,,300
1781223453,19456218,3,p3,1,1,1,20,286,242,242,81,0,17995,,,300
1781223683,19685928,1,P1,0,1,1,20,283,274,274,79,0,10346,,,300
1781223687,19690222,2,P2,1,1,1,20,284,238,238,78,0,18196,,,300
1781223754,19756633,3,p3,1,1,1,20,286,242,242,83,0,17996,,,300
1781223984,19986272,1,P1,0,1,1,20,282,274,274,79,0,10347,,,300
1781223988,19990496,2,P2,1,1,1,20,283,238,238,79,0,18197,,,300
1781224054,20057135,3,p3,1,1,1,20,286,242,242,82,0,17997,,,300
1781224284,20286547,1,P1,0,1,1,20,282,274,274,80,0,10348,,,300
1781224288,20290907,2,P2,1,1,1,20,283,238,238,79,0,18198,,,300
1781224584,20586984,1,P1,0,1,1,20,282,273,273,79,0,10349,,,300
1781224588,20591190,2,P2,1,1,1,20,283,238,238,78,0,18199,,,300
1781224655,20657922,3,p3,1,1,1,20,286,242,242,83,0,17999,,,300
1781224884,20887254,1,P1,0,1,1,20,282,273,273,79,0,10350,,,300
1781224889,20891644,2,P2,1,1,1,20,283,238,238,81,0,18200,,,300
1781224955,20958209,3,p3,1,1,1,20,286,242,242,83,0,18000,,,300
1781225189,21191918,2,P2,1,1,1,20,283,238,238,81,0,18201,,,300
1781225485,21488033,1,P1,0,1,1,20,281,273,273,80,0,10352,,,300
1781225489,21492194,2,P2,1,1,1,20,283,238,238,78,0,18202,,,300
1781225556,21559215,3,p3,1,1,1,20,286,241,241,84,0,18002,,,300
1781225786,21788377,1,P1,0,1,1,20,281,273,273,83,0,10353,,,300
1781225790,21792548,2,P2,1,1,1,20,282,237,237,79,0,18203,,,300
1781225857,21859491,3,p3,1,1,1,20,286,241,241,82,0,18003,,,300
